,ndcg@1000,map@1000,precision@20
COM,0.015661498894197823,0.012026142638966203,0.038333333333333275
sa3,0.0016177212931688112,0.001550133964462637,-0.0016666666666667052
AGG,-0.0026593348676603457,-0.0020044800488845382,-0.055000000000000104
cbnuSA2,0.01714285645220348,0.0152841642278621,0.03666666666666671
UWMSOIS8,-0.0009375170582198167,0.005287504587515646,-0.013333333333333364
SIBTMlit3,-0.00924450778895991,-0.007248632659116516,-0.06166666666666659
mRun2BslOth,-0.005311612097734786,0.00031648467764805455,-0.048333333333333284
ws,-0.0015891913088056375,0.0010150429847061299,-0.016666666666666663
mayonlppm3,0.005413422323921557,0.006332322711125035,-0.018333333333333424
POZabsLGDGRn,0.0022528449614357127,0.002240369715068108,-0.026666666666666672
UDInfoPMSA3,-0.0018931850677467166,0.0034453357600793266,-0.03333333333333338
NOVAsa3,0.008441933093324194,0.012022474613317485,0.011666666666666659
UNTIIASY,-0.009013154349221009,-0.011358496280970576,-0.07833333333333331
abs,-0.016708139420646972,-0.020299963819768868,-0.06333333333333335
mRun3MRF,-0.0042323776067698105,-0.0006417410918827249,-0.04499999999999993
UTDHLTFF,-0.029239509491486237,-0.033234886029248956,-0.09833333333333338
SIBTMlit2,-0.009391628052722978,-0.007077449960715576,-0.0633333333333333
mugpubshould,-0.00156943514140645,0.002778343751345072,-0.028333333333333377
Textual,-0.008181002827700956,-0.0067331826974334485,-0.046666666666666634
kkseabs3,0.01704858674280252,0.008819787864321289,0.07833333333333335
UWMSOIS7,7.013572543268509e-05,0.005686101988963632,-0.008333333333333304
GP16Medline,0.0104069687653056,0.006029777937927527,0.01999999999999999
UDInfoPMSA5,-0.0012838348369557662,-0.0018445657894990836,-0.00833333333333336
udelT1Gene,-0.0040234815530944545,-0.003553838605172943,-0.019999999999999962
cbnuSA1,-0.003500156805155308,-0.00306074103800133,-0.041666666666666685
UCASBASEa,-0.009960221787355727,-0.012361723833235833,-0.07333333333333342
KISTI01,0.0015372729061127743,0.0070320809986433586,0.0
run1,-0.006511726677507046,-0.0026260790758665803,-0.06499999999999989
ielabRun22,0.009994424342838787,0.003572945935622028,0.048333333333333325
udelT1Comb,-0.006017250939583496,-0.006786011609836107,-0.04500000000000015
udelT1Base,-0.00733058521307306,-0.010121358071093184,-0.03666666666666668
SIBTMlit4,-0.0075045956008154,-0.005236880160767177,-0.06333333333333335
mRun4MRFrf,-0.004248660831380147,-0.004532887986479522,-0.026666666666666672
KISTI02,0.0004964491839982155,0.002809386604798042,0.003333333333333355
5,-0.005497212548817132,-0.004671613848721667,-0.024999999999999967
UDInfoPMSA2,-0.009214363826188121,-0.010878577609574253,-0.065
POZabsBB2GRn,0.0031324680254712634,0.003932242788434931,-0.019999999999999962
Semantic,-0.006015505571585422,-0.004898473294078887,-0.03499999999999992
UNTIIAIS,0.007418526645743467,0.0026704936153317677,0.015000000000000013
CJT,-0.00780081332610516,-0.0047116414320139965,-0.056666666666666754
kkseabs4,0.016599710486814342,0.008000077035119135,0.06666666666666665
SA,0.0034202395653689655,0.006045239282178358,-0.015000000000000013
UCASSEM3a,-0.006130592680962277,-0.006332255906481621,-0.040000000000000036
UWMSOIS6,-0.0009041455396107123,0.00584096860887226,-0.010000000000000064
mugpubboost,-0.00958363811269658,-0.007017137455155559,-0.05499999999999999
sa4,0.0065916987628816814,0.011110133311095678,0.020000000000000073
UWMSOIS9,-0.0009041455396107678,0.005840968608872288,-0.010000000000000009
1,-0.007011874164814247,-0.0053051830632501185,-0.07499999999999996
q,0.007110660357487308,0.01469018627399088,0.01333333333333328
Lambda,0.007167162432306418,0.00800404921978258,0.018333333333333368
aCSIROmedPCB,-0.0014830151563013372,0.0014519627083762893,-0.02999999999999997
2,-0.009917102730122307,-0.007468806520270849,-0.07166666666666671
ielabRun21,0.01232033976807101,0.003943937497629639,0.04000000000000001
ielabRun3,0.012136347174797314,0.004239464403574881,0.048333333333333325
NOVAsa1,0.011288868957241072,0.013258267483218927,0.038333333333333386
mayonlppm1,-0.005518983841555192,-0.003078858496224482,-0.026666666666666727
MAN,-0.004631891658136655,-0.0021850531053219935,-0.03666666666666668
UTDHLTAF,-0.024745931253735587,-0.027578685225654542,-0.09333333333333332
Focused,0.0008875621245662546,0.0018518311955180583,0.0050000000000000044
mayonlppm4,0.007858989713876718,0.010493208583659777,-0.0016666666666665941
3,-0.009253851364388666,-0.0060349399237371315,-0.07833333333333337
BASE,-0.006118508350585805,-0.0037919022492976517,-0.05166666666666664
udelT1GeMeSH,-0.005734139826545637,-0.0036401349194258026,-0.03666666666666657
mRun1Bsl,-0.006569590677369397,-0.0014953256654606506,-0.06499999999999995
UCASSEM2a,-0.008814484702547254,-0.010576944027801488,-0.07000000000000006
luc,-0.0011843476754995197,0.0027557376563892844,-0.00833333333333336
gws,0.021064301576826427,0.025548243825042158,0.031666666666666676
KISTI04,0.001999628006030929,0.005308395036486946,-0.011666666666666714
medline3,0.0001713296797958841,0.00033112682317065767,-0.00666666666666671
ielabRun23,0.009760282632039777,0.0034004927041805877,0.04666666666666666
