,ndcg@1000,map@1000,precision@20
Run1,0.11436548572812799,0.09636702695100888,0.15199999999999997
ct4,-0.008144698161000274,-0.0019062392947682971,-0.021999999999999964
ct1,-0.01657354855437826,-0.0160211155855563,-0.03699999999999998
tinfolabBK,0.003265225989984799,0.0008353661628384967,-0.004999999999999893
UDInfoPMCT5,-0.010032438100938013,-0.014697010810236055,-0.01600000000000007
cCSIROmedHGB,0.045417955707511226,0.05677881779238117,0.11700000000000005
trial,0.02007857802908042,0.02708803849946978,0.006000000000000005
UCASCT4,-0.006109630533757571,-0.01751531035650411,-0.013000000000000012
4,-0.001256102048029173,-0.006209062571309543,-0.0019999999999999463
1,-0.0032270351166289735,0.0019900829250851237,-0.0009999999999999454
TRIAL5,-0.020391352320197287,-0.01961202546776719,-0.015000000000000013
PRF,0.06938421980331355,0.0783224951727477,0.09600000000000003
UDInfoPMCT2,-0.006272949228668945,-0.007603196517234179,-0.006000000000000005
trial1,0.08775672082703034,0.10968667339807389,0.11499999999999996
UCASCT1,-0.009994218635710261,-0.018147642035789724,-0.014000000000000012
trials,0.09501666734316505,0.10011068380367284,0.15299999999999997
2,0.02000391434511295,0.028219100498735772,0.016000000000000014
SIBTMct2,0.011661673788171179,0.017882648115786576,0.02300000000000002
mayoctscreat,0.014332368269926565,0.014609472800004464,0.010000000000000009
KLPM18T1Bl,0.008278598047151808,0.0036687926215121514,0.0040000000000000036
hpictbase,-0.006537417800031031,-0.005411415182742019,-0.012999999999999956
noprf,-0.018748659337010865,-0.0317857686618262,-0.02600000000000008
hpictboost,-0.013725886827936185,-0.01280764931331485,-0.01100000000000001
RFT,0.0004630640146752185,0.0027553897136464722,-0.0030000000000000027
SIBTMct4,0.017276959256096958,0.02616102522511876,0.02800000000000008
TRIAL3,-0.024609391758509402,-0.022403881944886128,-0.007999999999999896
cCSIROmedNEG,0.0566101489743559,0.07082016657983498,0.11499999999999999
cli,-0.004482244285451631,-0.01138020409309859,-0.025000000000000022
cubicsumW,0.050521910155900185,0.06757093178425666,0.068
tinfolabBF,-0.003132883063667491,-0.005573760922335358,0.0
SFT,0.02174199890024231,0.028800479481356223,0.029000000000000026
3,0.0008563629849124288,0.0045818385219050795,0.014999999999999847
KL18TriFuse,0.018884063793738748,0.02713900030173383,0.01100000000000001
BB2vqw2vprf,-0.018838926685171842,-0.03194772151150149,-0.025000000000000078
sum,0.029679653102572923,0.044679857547641005,0.03700000000000003
TERM,-0.006072891829575933,-0.01202264050719093,-0.018999999999999906
TRIAL1,-0.019901742415543655,-0.01816444786972926,-0.015000000000000069
NLT,0.003165131006559685,-0.003982642021607696,-0.007999999999999952
Run5,0.06529138129128215,0.03854265581199158,0.152
UCASCT3,-0.003153084714814458,-0.012945004274603433,-0.02200000000000002
cubicsumEW,0.0319205728762717,0.046941689398354386,0.035999999999999976
mayoctsimp,0.011563392487213164,0.012537497684105448,-0.006000000000000005
KL18TriHY,0.009047802996829946,0.00795304410589387,0.006000000000000005
UDInfoPMCT4,0.018990693901074496,0.025436420970936957,0.05599999999999994
hpictphrase,-0.009851410888728651,-0.010409232039295835,-0.025000000000000133
UDInfoPMCT1,-0.01542994143976173,-0.023564571923931743,-0.027000000000000024
KL18TrialWV,0.06359578464741877,0.07300513395806602,0.09600000000000003
nprf,-0.016246781740568594,-0.033679763956691755,-0.02999999999999997
SST,0.007464954226812148,-0.0004689286082714683,-0.0020000000000000018
tinfolabF,-0.0015589149599623542,-0.0038622862235133393,-0.0029999999999998916
hpictall,-0.013707871578467423,-0.013156781009375673,-0.01200000000000001
TRIAL2,-0.02449192168159675,-0.0278952872425699,-0.03500000000000009
ct2,-0.0052333492728492415,-0.0037571601160735213,-0.002999999999999947
mayoctcomp,-0.003985883758132469,-0.0012588008398772832,0.002999999999999947
ct5,-0.014059969949572093,-0.01317183785290571,-0.03200000000000003
cCSIROmedAll,0.004764367239386891,0.0018243644110185753,0.014000000000000068
5,0.004079740736784521,0.007429963648286464,0.0030000000000000027
UCASCT5,-0.004789796823532866,-0.01198547061334887,-0.015000000000000069
TRIAL4,-0.02622184825519769,-0.02922260935050236,-0.03600000000000009
UCASCT2,-0.005036918302264937,-0.013999224821487022,-0.01599999999999996
BB2sqw2vprf,-0.00631955781779725,-0.020981822434160524,-0.024000000000000132
Run3,0.07334106467703388,0.045478347108774825,0.133
cbnuCT1,0.008531265310553815,0.0075394266251972986,-0.0010000000000000564
cbnuCT2,0.015339596122255661,0.013469329545170439,0.0030000000000001137
Run4,0.07065637028691732,0.0455482828493967,0.14800000000000002
mnz,0.05939616941393144,0.07823046148201805,0.10200000000000001
SIBTMct1,0.017276959256096958,0.02616102522511876,0.02800000000000008
KL18TrialBF,0.006992890604095692,0.006110535896556135,-0.0010000000000000009
cbnuCT3,0.08617045393430789,0.07924814612884812,0.07999999999999999
cubicmnz,0.04408189990680628,0.06577479243600581,0.06600000000000006
UDInfoPMCT3,-0.02004226635439854,-0.028422986900026037,-0.019000000000000072
hpictcommon,-0.011246579766524434,-0.011204596722347193,-0.02700000000000008
ct3,0.0545419081506911,0.056724864709428946,0.056999999999999995
Run2,0.11227717665252376,0.09157143055498873,0.16900000000000004
sq,-0.000756407961441885,0.003300562588617051,0.0029999999999998916
RAT,-0.0026641779768129537,-0.00998070710729293,-0.03199999999999997
SIBTMct3,-0.0019564157402574556,-0.006489692298227434,-0.0019999999999999463
BM25+d-gm,-0.004876022028456772,-0.0076412622073421255,-0.014999999999999958
BM25+d+gm,-0.008050621581882217,-0.009926721234536043,-0.016999999999999932
BM25-d-gm,-0.00029063727269118544,-0.008074905191710391,-0.00599999999999995
BM25-d+gm,0.00026952448481554203,-0.009956109763265886,-0.01899999999999996
