,ndcg@1000,map@1000,precision@20
jlctltrin,0.08134468216054602,0.08663725709603143,0.04736842105263167
agg,-0.03744235048056854,-0.05402471448313462,-0.06710526315789478
f,-0.05493687302071126,-0.06088410726894963,-0.060526315789473706
jlctphrase,-0.03736363102547402,-0.046862959710924024,-0.11184210526315791
tk3nodemogr,0.030083491427759013,0.01846259472664684,0.03815789473684206
Cli1,-0.025527967046590105,-0.05429191429742891,-0.07631578947368417
SIBTMct2,-0.011331192312860838,-0.013412811481370024,-0.04999999999999999
ngnd,0.0921645669028256,0.08147774637908892,0.09078947368421056
1,0.10328429771906156,0.09473501696942377,0.12105263157894738
rr,-0.03531734847552492,-0.05210849625482794,-0.07236842105263153
run3,0.027606082557273814,0.03251636955610682,0.005263157894736803
jlctletor,0.1098791564963365,0.12508755600496782,0.10131578947368425
tk1allbinary,0.04329424247935726,0.03000706322036409,0.027631578947368424
cbnuCT4,-0.0389793087707927,-0.05770969206981513,-0.057894736842105166
Cli2,-0.025843595459355884,-0.05343754879893059,-0.07236842105263158
SIBTMct4,-0.010996334725023149,-0.014061073843544936,-0.06052631578947365
61,-0.06262540178990733,-0.07947986767563078,-0.10526315789473689
bc,-0.0702551399643771,-0.09586860238619671,-0.11315789473684207
jlctprec,-0.0379603331183187,-0.047384548091629175,-0.11184210526315785
tk3onlygnds,0.03034686519859614,0.025359099744769395,0.031578947368421095
trials2,0.001221436152271993,-0.05455765610368135,-0.1776315789473683
run5,0.02720419108993294,0.030416880914478,0.007894736842105343
BM25solid01r,-0.08179335762590512,-0.10607286287523898,-0.1473684210526316
run4,0.04451841219407687,0.05904495270278334,0.003947368421052588
100,-0.006053625946215391,-0.017939058425579607,-0.07500000000000001
eged,0.13480498114085665,0.11258928278505452,0.1342105263157895
trialsrun1,-0.0032617087434265724,-0.018436792745726627,-0.0052631578947367474
base,-0.03457400526416937,-0.04403939337632806,-0.05657894736842106
tk3allfuzzy,0.03735551315916885,0.023541947645603023,0.0342105263157895
2,0.12992019419005685,0.11582411646539188,0.12631578947368421
25,-0.07352130449623184,-0.09140563716508252,-0.11842105263157898
letor,-0.06999059060296897,-0.0899566746750379,-0.11184210526315791
SIBTMct5,-0.00016063895087026214,0.0033246613663610036,-0.028947368421052666
trialsrun2,0.03662902459983164,0.038074854256783336,-0.009210526315789391
BM25neop01r,-0.07253126246008501,-0.09573589559021406,-0.12368421052631584
cbnuCT1,-0.0701164423126509,-0.10614771604843254,-0.1197368421052632
top3fusion,-0.09029510949345798,-0.1163003941284772,-0.1723684210526315
cbnuCT2,-0.07092347432062995,-0.10851702443704175,-0.11710526315789477
BM25ct,-0.08718948863348897,-0.1103391789718039,-0.1539473684210526
noletor,-0.05661735138509266,-0.08367418559720902,-0.10263157894736841
trials1,-0.012060092337696116,-0.06464730586294609,-0.1763157894736842
SIBTMct1,-0.015806316817706167,-0.017042018475227544,-0.05789473684210533
cbnuCT3,-0.04288663414775984,-0.05959823381145418,-0.059210526315789436
ft,-0.0338077885362667,-0.04304765679828437,-0.051315789473684204
egnd,0.06496178623376497,0.05819071830475189,0.031578947368420984
tk1allfuzzy,0.03798453629133475,0.02201266092306048,0.03289473684210528
simple,-0.06079663775331379,-0.08618283745968233,-0.10394736842105262
50,-0.00855978931995427,-0.018006627807901687,-0.039473684210526216
jlctgenes,-0.08784829588027465,-0.1224413528423719,-0.14078947368421035
BM25solid01o,-0.09051822328391201,-0.11507799399453966,-0.16973684210526307
SIBTMct3,-0.0028585282532024303,0.0015631248732370095,-0.03026315789473688
BM25+d-gm,-0.015656806755370845,-0.021375841550149655,-0.07368421052631577
BM25+d+gm,-0.015437384236664103,-0.01621370490450247,-0.05000000000000002
BM25-d-gm,-0.026948607498459343,-0.044575522327183204,-0.09605263157894728
BM25-d+gm,-0.03077413513136984,-0.050318824524689526,-0.0828947368421053
