,ndcg@1000,map@1000,precision@20
Run1,0.14554134215393577,0.13041845047103232,0.213
ct4,-0.0225462024354795,-0.018998981214177146,-0.061999999999999944
ct1,-0.02910776784788821,-0.03586916259327319,-0.066
tinfolabBK,-0.000955716055732303,-0.0012469249344909117,-0.007999999999999896
UDInfoPMCT5,-0.041257497448356495,-0.06563022190350398,-0.07300000000000006
cCSIROmedHGB,0.04264937124202839,0.0340111504974053,0.09300000000000003
trial,-0.00693679034343464,-0.014098338322157511,-0.04799999999999999
UCASCT4,-0.04452579463474615,-0.0877581742740754,-0.08899999999999997
4,-0.029939349910179658,-0.054373335919589594,-0.07199999999999995
1,-0.00583342131129555,-0.0020879321032675757,0.01200000000000001
TRIAL5,-0.060935811760702396,-0.09162939059558634,-0.10499999999999998
PRF,0.0637565271502013,0.07309112626398165,0.08100000000000007
UDInfoPMCT2,-0.048647818892979755,-0.0691776433055536,-0.07300000000000006
trial1,0.09572287172463045,0.1154566608517997,0.09900000000000006
UCASCT1,-0.044092061922448744,-0.08266922112548247,-0.07000000000000006
trials,0.12099782783770663,0.1394869008198769,0.18699999999999994
2,-0.02650146851118973,-0.02971871161829287,-0.03399999999999992
SIBTMct2,-0.0037755709687744,-0.001453851600715872,-0.0040000000000000036
mayoctscreat,0.008875650077629693,-0.001586406896701087,-0.015000000000000013
KLPM18T1Bl,-0.007218850851789416,-0.02473375631706698,-0.04700000000000004
hpictbase,-0.04554310535272543,-0.06643312594268924,-0.05299999999999999
noprf,-0.043636194637890036,-0.08325712568668825,-0.07100000000000012
hpictboost,-0.045946960176166174,-0.06873109632786323,-0.04700000000000004
RFT,-0.01404756627058057,-0.024588471939736067,-0.03500000000000003
SIBTMct4,0.003570164499171913,0.006634306020008918,0.019000000000000072
TRIAL3,-0.058107490346200885,-0.09082141564610452,-0.09699999999999981
cCSIROmedNEG,0.05839750255529563,0.05526536246188485,0.09299999999999992
cli,-0.017884933293729866,-0.05354026887768959,-0.07500000000000007
cubicsumW,0.059934581545387555,0.07239228126494632,0.061999999999999944
tinfolabBF,-0.01635198511597047,-0.016146707053943693,-0.003000000000000058
SFT,0.007339874463917595,0.008547869726517665,0.0009999999999999454
3,-0.02011284378209821,-0.03654082623978672,-0.034000000000000086
KL18TriFuse,-0.00012540307357356006,-0.007046379608854403,-0.020000000000000073
BB2vqw2vprf,-0.03332301632833318,-0.06358317705744448,-0.04000000000000009
sum,0.02715063708262122,0.03568636819608792,0.016000000000000014
TERM,-0.06167965428029054,-0.09374996738983066,-0.10099999999999992
TRIAL1,-0.06002029017599009,-0.09141484669061262,-0.10999999999999999
NLT,-0.013861648987420039,-0.04012035162640604,-0.05300000000000005
Run5,0.09808944715648962,0.06301468669124381,0.162
UCASCT3,-0.03466535081176525,-0.07869797134960438,-0.08300000000000002
cubicsumEW,0.0366554417940948,0.04573521789098517,0.03199999999999992
mayoctsimp,-0.0019500308265579802,-0.009274029810394713,-0.013000000000000067
KL18TriHY,-0.01797188161352914,-0.029709439275712124,-0.04599999999999993
UDInfoPMCT4,0.014672024890205415,0.005423611780838916,0.039999999999999925
hpictphrase,-0.045553350636150514,-0.0754325682604906,-0.061000000000000054
UDInfoPMCT1,-0.05198188064312559,-0.08402970190854359,-0.07499999999999996
KL18TrialWV,0.0686955231694244,0.07039722534044729,0.08799999999999997
nprf,-0.02864540527350734,-0.0668112058947109,-0.04000000000000009
SST,-0.027954495753654607,-0.04714580902693061,-0.04799999999999999
tinfolabF,-0.018920284511014185,-0.016751621612488055,-0.004999999999999893
hpictall,-0.04582098727998096,-0.06810315253417915,-0.049000000000000044
TRIAL2,-0.05759007495344315,-0.08914389224424818,-0.08700000000000002
ct2,-0.01625371693463684,-0.016080155295337822,-0.03699999999999992
mayoctcomp,-0.01619428189556721,-0.02511397532563958,-0.03600000000000003
ct5,-0.02744910361140268,-0.03364984094718426,-0.066
cCSIROmedAll,-0.041350850256326455,-0.053057617616041775,-0.064
5,-0.04161374085799241,-0.06112335357916926,-0.06599999999999995
UCASCT5,-0.026435398383556796,-0.06479288280223572,-0.06200000000000011
TRIAL4,-0.05939732093725403,-0.09037807801776276,-0.08800000000000002
UCASCT2,-0.037834343405047766,-0.08001722969635078,-0.07699999999999996
BB2sqw2vprf,-0.022807593797297576,-0.05641099924482529,-0.03300000000000014
Run3,0.10272788704349917,0.06778555894057417,0.16500000000000004
cbnuCT1,-0.025902861172833802,-0.041309228444359525,-0.040000000000000036
cbnuCT2,-0.01524946508590741,-0.04166939710140233,-0.04199999999999998
Run4,0.1031110904400929,0.0690103228677098,0.163
mnz,0.06989651278437686,0.0872174854343599,0.10900000000000007
SIBTMct1,0.003570164499171913,0.006634306020008918,0.019000000000000072
KL18TrialBF,-0.02176865447000409,-0.033277828274979215,-0.052999999999999936
cbnuCT3,0.10139081474462158,0.10033891012705665,0.13399999999999998
cubicmnz,0.05058054052732425,0.06505866847129751,0.05299999999999999
UDInfoPMCT3,-0.059407722409015706,-0.09342704673924523,-0.09000000000000008
hpictcommon,-0.04813044181287418,-0.06987151182133633,-0.07800000000000007
ct3,0.05188107923196167,0.05529334369166802,0.05700000000000005
Run2,0.1443462360662415,0.12763569389113286,0.224
sq,-0.0012434533051566277,-0.0037200264733004973,-0.006999999999999951
RAT,-0.02732428838304435,-0.046533181851691474,-0.08299999999999996
SIBTMct3,-0.02306113569244511,-0.03523553623097761,-0.03699999999999998
BM25+d-gm,-0.013634025092392033,-0.018364661563758322,-0.05699999999999997
BM25+d+gm,-0.010067110986147126,-0.0130211519760111,-0.058999999999999914
BM25-d-gm,-0.03147860846406947,-0.05364633832747401,-0.05499999999999994
BM25-d+gm,-0.025993105128032434,-0.04945858374307338,-0.03799999999999992
